"id","institution","product","institution_sort","product_sort","schoolexpense_sort","univ_sort","grade_sort","major_sort","grade_stand_detail","income_stand_detail","support_detail","qualification_detail","local_residence_detail","duration_detail","selection_way_detail","selection_num_detail","qualification_restriction_detail","recommendation_detail","documentaion_detail","created_dt","modified_dt","like_num","scrap_num"
"고려대학교_공과대학 이문치장학금","고려대학교","공과대학 이문치장학금","대학교","장학금","기타","해당없음","해당없음","해당없음","직전학기 취득학점이 17학점(4학년은 12학점/ 건축학과 5학년은 12학점) 이상이고/ 평균평점 33 이상인 자","학자금 조달이 어려운 자","수업료 전액 및 매학기 생활비 1500000원수업료 범위 내에서 수혜하는 타 장학금이 있을 경우 그 수혜금액을 제외한 금액만 지급수업료 및 생활비를 모두 주는 것이 아니라 면접 결과에 따라 구분되어 지급* 자세한 내용은 홈페이지 참고","인성이 훌륭하여 타인에 모범이 되는 자 본교 공과대학 소속 5학기 이상(4학기 이상 수료 학생) 재학 중인 자 (단/ 건축학과는 7학기 이상)","해당없음",NULL,"해당없음","총 10명","휴학을 하거나 내규 제7조를 지키지 못할 시 계속장학생 자격이 안됨","해당없음",NULL,"2022-11-06 17:01:00.084481","2022-11-06 17:01:00.084481","0","0"
"경주대학교_보훈장학금","경주대학교","보훈장학금","대학교","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","해당없음","국가유공자 본인 또는 자녀","해당없음",NULL,"해당없음","해당없음","해당없음","해당없음",NULL,"2022-11-06 17:01:00.088469","2022-11-06 17:01:00.088469","0","0"
"경상남도장학회_대학입학생 장학금","경상남도장학회","대학입학생 장학금","지자체","장학금","기타","해당없음","해당없음","해당없음","내신성적/ 수능성적 (둘 중 하나의 조건 충족)22년도 수능/ 국/ 영/ 수 2개과목 평균 3등급 이내고교 31학기/ 국/영/수/사/과 3개과목 평균 3등급 이내 * 교과 과목이 2개 이상일 경우 1개 등급 기재","기초수급자/ 차상위계층/ 한부모가정/ 기타21년 서민자녀 교육지원사업 지원 대상자 및 법정저소득층 자녀","최대 2000000원","2022년도 대학 입학생","보호자 현재 경상남도 1년 이상 거주본인 경상남도 소재 고교 졸업",NULL,"방문/우편접수수","250명","해당없음","해당없음",NULL,"2022-11-06 17:01:00.091673","2022-11-06 17:01:00.091673","0","0"
"재단법인 우양_쌀타장학 프로젝트","재단법인 우양","쌀타장학 프로젝트","민간(기타)","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","한 학생당 50만원 지원 (선정시에는 기관으로 입금)","코로나 실직폐업가정/ 한부모가정/ 기타가정 중고생 자녀녀","해당없음",NULL,"해당없음","총 160명 / 기관당 최소 1명~최대 4명까지의 국내 중고생(대안학교 포함)추천 지원가능","해당없음","해당없음",NULL,"2022-11-06 17:01:00.09486","2022-11-06 17:01:00.09486","0","0"
"시흥시인재양성재단_다함장학생(다문화가정)","시흥시인재양성재단","다함장학생(다문화가정)","지자체","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","2000000원","시흥시 관내 다문화가정 자녀2~4년제 대학교 재학생다문화 가정을 관리하는 기관의 추천을 받은 자","학생 또는 부모(법정보호자)가 1년 이상 시흥시에 거주중인 다문화가정",NULL,"부모(또는 법정보호자)의 건강보험료 고지 합계 총액이 더 낮은 자를 선발동점시 우선순위: 기초생활수급자 > 차상위계층 > 법정 한부모가정 자녀","10명","해당없음","시흥시 행정기관 부서장다문화 관련 지자체 위탁시설 기관장",NULL,"2022-11-06 17:01:00.098596","2022-11-06 17:01:00.098596","0","0"
"재단법인 김해시미래인재장학재단_공익인재 장학생","재단법인 김해시미래인재장학재단","공익인재 장학생","지자체","장학금","특기자","해당없음","해당없음","해당없음","해당없음","해당없음","1인당 500000원","2년제 이상 대학에 재학 중인 자누적 봉사시간이 200시간 이상이며/ 공고일 현재 2022년 한해 50시간 이상인 자김해시 소재 대학교에 재학중인 자","보호자가 김해시에 만 1년 이상 거주하고 있는 자",NULL,"봉사점수 1차 심사 후 심의위원회 최종 심의","20명","2021년 김해시미래인재장학재단 하반기 장학생으로 선발된 경우신청불가2022년 김해시미래인재장학재단 하반기 장학사업 중 중복신청한 자학생의 본분을 벗어난 행동으로 사회적 물의를 야기하였을 경우방송통신대/ 사이버대/ 학점은행제 등 유사대학 학생은 제외","해당없음",NULL,"2022-11-06 17:01:00.101347","2022-11-06 17:01:00.101347","0","0"
"연성대학교_연성가족장학금","연성대학교","연성가족장학금","대학교","장학금","기타","특정대학","해당없음","해당없음","직전학기 평점평균 20 이상 재학생 * 신입생(편입생 포함)은 성적 무관함","해당없음","예산범위 내에서 일정액 지급","직계혈족 및 형제자매가 2인 이상 우리대학 동시 재학 중인 학생현재 연성대학교 재학생","해당없음",NULL,"해당없음","해당없음","타장학금과의 합이 등록금 총액을 넘지 못함복학등록인정자(이연자) 및 전액장학생은 신청하지 마시기 바랍니다","해당없음",NULL,"2022-11-06 17:01:00.10434","2022-11-06 17:01:00.10434","0","0"
"숭실대학교_서초신동교회 장학금","숭실대학교","서초신동교회 장학금","대학교","장학금","기타","해당없음","해당없음","해당없음","직전학기 15학점 이상 이수 및 평점평균 35 이상인 학생   * F학점이 포함된 학적부 성적 기준","해당없음","1000000원 * 등록금 초과 수혜 가능","2022학년도 2학기 기준 본교 소속 정규학기 재학생20222학기 국가장학금 신청 후 가구원 동의를 완료한 학생비기독교인 지원 가능 (필요시 상담 진행 예정)1학년 1학기 재학생도 지원 가능","해당없음",NULL,"* 우대사항자신의 꿈(비전)을 이루고 사회에 기여하기 위한 구체적인 계획과 실행력을 갖춘 학생한부모/ 다자녀 가정의 자녀경제적 상황이 어려우며 타 장학금(학비보조 포함)을 받지 않는 학생","2명","휴학생 지원 불가","해당없음",NULL,"2022-11-06 17:01:00.107527","2022-11-06 17:01:00.107527","0","0"
"수원과학대학교_교내장학금(다문화가정)","수원과학대학교","교내장학금(다문화가정)","대학교","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","등록금 감면","수원과학대학교 다문화가정 가족(자녀)","해당없음",NULL,"해당없음","해당없음","등록금 범위 내 중복 장학금이 일십만원 미만인 경우 수혜불가","해당없음",NULL,"2022-11-06 17:01:00.110526","2022-11-06 17:01:00.110526","0","0"
"(재)대한예수교장로회서울노회100주년기념장학재_장학생","(재)대한예수교장로회서울노회100주년기념장학재","장학생","민간(기타)","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","본 장학재단 장학금지급 운영규칙 및 이사회의 결의에 따라 지급한다","대학교 및 신학대학원 재학생으로서 다음의 항목 중 최소한 3가지 이상 해당되는 자학업성적이 우수한자사회 봉사정신이 투철한 자생활태도가 건실하고 타의 모범인 자 신앙심이 돈독한 자 가정형편이 어려운 자","해당없음",NULL,"해당없음","대학생 및 신학대학원생 제3세계 신학생 각각 약간 00명","해당없음","해당없음",NULL,"2022-11-06 17:01:00.113885","2022-11-06 17:01:00.113885","0","0"
"상명대학교_교내장학금(다문화)","상명대학교","교내장학금(다문화)","대학교","장학금","기타","해당없음","해당없음","해당없음","직전학기 취득학점 12학점(4학년 9학점) 및 평점평균 20 이상","해당없음","800000원","대한민국 국적자와 결혼이민자(귀화허가를 받은 자)로 이루어진 가족으로 상명대학교에 재학중인 자","해당없음",NULL,"해당없음","해당없음","초과학기생 제외직전학기 장학 수혜자가 등록 후 학적변동되어 이월등록 할 경우 장학대상자 제외등록금 총액 초과 불가","해당없음",NULL,"2022-11-06 17:01:00.116182","2022-11-06 17:01:00.116182","0","0"
"롯데장학재단_희망장학생","롯데장학재단","희망장학생","민간(기업)","장학금","기타","해당없음","해당없음","해당없음","[자격유지 기준]12학점 이상 (4학년은 1/2학기 최소 3학점 이상)직전학기 32/45 (30/43) 이상총평점 35/45 (33/43)","해당없음","등록금 전액 혹은 생활비 3000000원 중 택1 * 자세한 사항은 홈페이지 공고 참고","봉사활동 0시간 이상 (코로나19 감염확산으로 장학생들의 건강과 안전을 위해 일시적 기준 완화) * 자세한 사항은 기관 홈페이지 공고 참고","해당없음",NULL,"해당없음","해당없음","해당없음","해당없음",NULL,"2022-11-06 17:01:00.119457","2022-11-06 17:01:00.119457","0","0"
"가천대학교_재직자녀장학금","가천대학교","재직자녀장학금","대학교","장학금","기타","해당없음","해당없음","해당없음","직전학기 학점 12학점 이상 (졸업학년의 경우 9학점 이상) 직전학기 성적 25이상","해당없음","등록금 전액 (입학금 포함)","본교 학교법인 또는 의료법인에 재직중인 자의 직계자녀  * 금번학기부터 재직중인 경우 차학기부터 장학금 지급","해당없음",NULL,"해당없음","해당없음","재학생이 아닌 자(휴학생/ 학기초과자/ 졸업유예자/ 졸업자/ 자퇴자 등의 학적변동자)성적 및 취득학점이 기준보다 미달인 자입학성적우수 장학생 중 전과를 한 학생(수능성적우수자 제외) 등","해당없음",NULL,"2022-11-06 17:01:00.122138","2022-11-06 17:01:00.122138","0","0"
"광운대학교_경제사정곤란대학생장학금(코로나19)","광운대학교","경제사정곤란대학생장학금(코로나19)","대학교","장학금","기타","해당없음","해당없음","해당없음","해당없음","20212학기 국가장학금 신청자 9/10 구간 포함함","등록금의 10%","신규 : 21년 6월~21년 10월에 학부모가 실직 또는 폐업한 2021학년도 2학기 재학생계속 : 1학기 수혜자로 경제사정 곤란 상태에 변동이 없는 2021학년도 2학기 재학생생","해당없음",NULL,"해당없음","해당없음","해당없음","해당없음",NULL,"2022-11-06 17:01:00.126862","2022-11-06 17:01:00.126862","0","0"
"재단법인 광주은행장학회_장학생","재단법인 광주은행장학회","장학생","민간(기업)","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","1인당 2000000원 (학업보조비)","경제적 여건이 어려운 학생품행이 단정하고 학교 성적이 우수한 학생예체능 특정분야에서 공적이 있는 학생효행 및 봉사활동 등에서 타의 모범이 되는 학생각 단과대학 교학팀 세부기준 추가될 수 있음 * 위 추천기준 1개 이상 부합/ 증빙 가능하여야 함","해당없음",NULL,"각 학교별 추천대상자 선별 후 재단 통보","대학별 인원 상이","해당없음","해당없음",NULL,"2022-11-06 17:01:00.130362","2022-11-06 17:01:00.130362","0","0"
"한라대학교_총장표창장학금","한라대학교","총장표창장학금","대학교","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","해당 장학 지급 기준에 따름","학업성적이 우수하거나 사회봉사 등으로 모범이 되어 총장의 추천을 받은 자에게 지급한라대학교 재학생생","해당없음",NULL,"해당없음","해당없음","해당없음","해당없음",NULL,"2022-11-06 17:01:00.13314","2022-11-06 17:01:00.13314","0","0"
"강원대학교_KNU핵심장학(실천인재)","강원대학교","KNU핵심장학(실천인재)","대학교","장학금","성적우수","해당없음","해당없음","해당없음","연속 2회(직전학기 포함) 학사경고자 중 성적향상자대학생을 위한 학습전략 2 교과목 이수자로 직전학기 평점평균 30 이상 취득한자(단/ 12학점 이상 이수자)","해당없음","500000원","해당없음","해당없음",NULL,"우선순위: 성적 향상도가 높은 자 > 해당 학기 이수학점이 많은 자 > 수업(출석/ 과제이수) 및 학습상담 참여도가 높은 자","교육혁신본부 대상자 추천 전원 선발","동일종류 장학금 기수혜자/ 대학원생/ 휴학자/ 초과학기자졸업유보자/ 미등록자직전학기 이수학점 미달자직전학기 평점평균 미달자중복신청자학칙에 의거 징계처분을 받은 자  * 자세한 내용은 첨부파일 참고","추천부서(교육혁신본부) 선발",NULL,"2022-11-06 17:01:00.137527","2022-11-06 17:01:00.137527","0","0"
